distance,angle,is_header,under_pressure,is_open_play,is_goal,shot_statsbomb_xg,player,team,x,y
20.2427764894048,6.809050179613403,0,0,0,0,0.049639374,Philippe Coutinho Correia,Barcelona,99.9,42.4
16.207714212682802,1.7678270558560687,0,0,0,0,0.12848127,Philippe Coutinho Correia,Barcelona,103.8,39.5
29.323199006929645,29.18745263761909,0,0,0,0,0.041658394,Lionel Andrés Messi Cuccittini,Barcelona,94.4,25.7
25.823438965405053,55.57146707934805,0,0,1,0,0.007613767,Manuel Agudo Durán,Celta Vigo,105.4,18.7
15.100331122197288,67.00069835054057,0,0,1,0,0.039158177,Manuel Agudo Durán,Celta Vigo,114.1,26.1
9.808159868191387,16.58733855692739,0,0,1,0,0.12407055,Miguel Baeza Pérez,Celta Vigo,110.6,37.2
21.346896729969913,6.725517097325258,0,0,0,0,0.061612327,Manuel Agudo Durán,Celta Vigo,98.8,37.5
25.40177159176108,73.0631049514087,0,0,0,0,0.0078124246,Manuel Agudo Durán,Celta Vigo,112.6,15.7
17.921216476567658,41.60698893091124,0,0,0,0,0.044369835,Miguel Baeza Pérez,Celta Vigo,106.6,28.1
11.161541112229978,67.34064795999416,1,0,0,0,0.051826213,Néstor Alejandro Araújo Razo,Celta Vigo,115.7,29.7
13.908630414242806,58.82429950426139,0,0,1,0,0.15700933,Lionel Andrés Messi Cuccittini,Barcelona,112.8,28.1
13.165485179058157,38.52387546164883,0,0,1,1,0.16067164,Sergi Roberto Carnicer,Barcelona,109.7,48.2
13.729530217745975,42.638625341824394,0,0,0,1,0.31214735,Federico Santiago Valverde Dipetta,Real Madrid,109.9,49.3
12.576565508913797,9.61211475436589,0,1,1,0,0.1424742,Vinícius José Paixão de Oliveira Júnior,Real Madrid,107.6,37.9
6.26817357768593,33.943587019751796,0,0,0,1,0.3955568,Anssumane Fati,Barcelona,114.8,36.5
28.751695602172752,38.50419815458236,0,1,0,0,0.0122884065,Philippe Coutinho Correia,Barcelona,97.5,22.1
24.607722365143836,22.709417515806244,0,0,0,0,0.04776465,Philippe Coutinho Correia,Barcelona,97.3,30.5
26.976471229573377,17.69612274851352,0,0,1,0,0.037000425,Lionel Andrés Messi Cuccittini,Barcelona,94.3,31.8
6.767569726275458,18.970407808486552,1,0,0,0,0.10819121,Raphaël Varane,Real Madrid,113.6,37.8
7.647875521999555,27.235146699302533,1,1,0,0,0.102099925,Sergio Ramos García,Real Madrid,113.2,36.5
10.41393297462587,48.503531644784424,0,0,0,0,0.4412188,Lionel Andrés Messi Cuccittini,Barcelona,113.1,47.8
13.401492454200769,0.855097396266735,0,0,0,0,0.27210635,Karim Benzema,Real Madrid,106.6,39.8
17.301156030739676,0.6623494473722086,0,0,1,0,0.029511923,Karim Benzema,Real Madrid,102.7,40.2
8.723531395025757,28.033851891463815,1,1,0,0,0.08104959,Sergio Ramos García,Real Madrid,112.3,44.1
34.89670471548854,6.086351345582835,0,0,1,0,0.018411724,Carlos Henrique Casimiro,Real Madrid,85.3,43.7
17.618172436436193,50.52754015165617,0,1,0,0,0.03357311,Anssumane Fati,Barcelona,108.8,53.6
11.684605256490265,48.12213046211572,1,0,1,0,0.0875304,Philippe Coutinho Correia,Barcelona,112.2,31.3
21.681328372588244,37.50414236027014,0,0,0,0,0.06166864,Karim Benzema,Real Madrid,102.8,26.8
12.301625908797583,0.9315565980774982,0,0,0,1,0.7835,Sergio Ramos García,Real Madrid,107.7,39.8
19.11753122136852,42.031765970128276,0,0,0,0,0.04570999,Philippe Coutinho Correia,Barcelona,105.8,27.2
10.551303237041388,14.826479970355678,0,0,0,0,0.1024136,Philippe Coutinho Correia,Barcelona,109.8,37.3
28.558011135231393,6.0300088082814565,0,0,0,0,0.04581602,Lionel Andrés Messi Cuccittini,Barcelona,91.6,43.0
16.058953888718904,15.161242578138005,0,0,1,0,0.15770543,Toni Kroos,Real Madrid,104.5,44.2
10.043903623591778,54.72757855140163,0,0,1,0,0.1677268,Toni Kroos,Real Madrid,114.2,48.2
9.924716620639604,40.91438322002513,0,0,0,0,0.16929331,Sergio Ramos García,Real Madrid,112.5,33.5
7.864477096412707,11.73857120672233,1,0,0,0,0.15622824,Raphaël Varane,Real Madrid,112.3,41.6
26.00173071162764,0.6610758115854225,0,0,1,0,0.04361772,Vinícius José Paixão de Oliveira Júnior,Real Madrid,94.0,40.3
14.764823060233395,8.569141879837657,0,0,0,1,0.29433554,Luka Modrić,Real Madrid,105.4,42.2
7.800640999302554,0.7345210342548262,0,0,1,0,0.54601175,Pedro González López,Barcelona,112.2,39.9
10.742439201596628,65.8208928533108,0,0,0,0,0.08631221,Lionel Andrés Messi Cuccittini,Barcelona,115.6,49.8
27.721832551258224,50.85601358542896,0,0,1,0,0.010357936,Ousmane Dembélé,Barcelona,102.5,18.5
15.102979838429231,1.1381770074881739,0,0,1,0,0.11706126,Ousmane Dembélé,Barcelona,104.9,39.7
5.491812087098398,10.491477012331588,1,0,0,0,0.3090264,Pedro González López,Barcelona,114.6,41.0
16.44019464604966,53.40891173260072,0,0,1,0,0.05799438,Jordi Alba Ramos,Barcelona,110.2,26.8
4.729693436154181,13.448615051686549,0,1,0,1,0.27720144,Frenkie de Jong,Barcelona,115.4,41.1
8.697700845625818,44.534190917235,0,0,1,0,0.08235023,Martin Braithwaite Christensen,Barcelona,113.8,46.1
25.76062887431128,37.27024983780904,0,0,1,0,0.025608072,Lionel Andrés Messi Cuccittini,Barcelona,99.5,55.6
24.09024698918631,12.709388136255763,0,0,0,0,0.045421854,Lionel Andrés Messi Cuccittini,Barcelona,96.5,34.7
13.160927019021115,29.09688879952802,0,1,0,0,0.14145768,Ousmane Dembélé,Barcelona,108.5,33.6
24.36144494893519,12.324727434137372,0,0,0,0,0.07923236,Lionel Andrés Messi Cuccittini,Barcelona,96.2,34.8
26.70299608658174,36.01159811581252,0,0,0,0,0.046973187,Lionel Andrés Messi Cuccittini,Barcelona,98.4,55.7
19.40309253701584,14.322719978203548,0,0,0,0,0.07536486,Lionel Andrés Messi Cuccittini,Barcelona,101.2,44.8
19.287560758167427,51.52576447195111,0,0,0,0,0.05796124,Ousmane Dembélé,Barcelona,108.0,24.9
19.6091815229499,1.7534048600715442,0,0,1,0,0.060821835,Lionel Andrés Messi Cuccittini,Barcelona,100.4,39.4
4.651881339845206,64.53665493812841,0,0,0,0,0.28106615,Rafael Mir Vicente,Huesca,118.0,44.2
28.811803136909017,28.166069179320836,0,0,0,0,0.022451427,Ousmane Dembélé,Barcelona,94.6,26.4
13.433167906342863,60.572543596810284,0,0,1,0,0.13316546,Lionel Andrés Messi Cuccittini,Barcelona,113.4,28.3
28.469281690973514,22.51149694524658,0,0,1,0,0.022933368,Javier Ontiveros Parra,Huesca,93.7,29.1
22.80898945591409,10.86655180133257,0,0,1,0,0.05382589,Miralem Pjanić,Barcelona,97.6,44.3
12.955693729013506,42.18444331578879,0,0,1,0,0.28016123,Ousmane Dembélé,Barcelona,110.4,31.3
17.951323071016247,23.99489608623153,1,0,1,0,0.032397743,Shinji Okazaki,Huesca,103.6,32.7
14.989329538041387,18.6767017321901,0,0,0,0,0.051326882,Juan Carlos Real Ruiz,Huesca,105.8,35.2
7.286288492778747,43.33166255170671,1,1,0,0,0.1198475,Lucas Ariel Ocampos,Sevilla,114.7,35.0
24.413111231467404,34.99202019855866,0,0,1,0,0.034823347,Lucas Ariel Ocampos,Sevilla,100.0,26.0
10.430723848324243,4.398705354995514,0,0,0,1,0.10194666,Luuk de Jong,Sevilla,109.6,39.2
14.261837188805657,22.249023657212355,0,0,0,1,0.58375424,Philippe Coutinho Correia,Barcelona,106.8,34.6
55.61600489067873,21.629235708899202,0,0,0,0,0.0047969674,Jordi Alba Ramos,Barcelona,68.3,19.5
16.29355700883021,41.51672853100233,0,1,0,0,0.26431355,Antoine Griezmann,Barcelona,107.8,29.2
22.242751628339512,14.848452018177904,0,0,0,0,0.059634212,Anssumane Fati,Barcelona,98.5,34.3
15.379206741571556,69.4439547804165,0,0,1,0,0.0206557,Jesús Joaquín Fernández Sáez de la Torre,Sevilla,114.6,54.4
24.686230980042296,46.4772141914932,0,0,0,0,0.016373863,Anssumane Fati,Barcelona,103.0,22.1
18.31529415543195,44.33637199998675,0,1,0,0,0.09066692,Lionel Andrés Messi Cuccittini,Barcelona,106.9,52.8
27.714617081965972,35.00895657983099,0,0,0,0,0.015267702,Joan Jordán Moreno,Sevilla,97.3,55.9
24.72913261721891,2.7814136692751656,0,0,0,0,0.04549022,Ivan Rakitić,Sevilla,95.3,41.2
8.523496934944012,31.07903963507925,1,0,0,0,0.089097686,Jules Koundé,Sevilla,112.7,44.4
9.124143795447326,27.407575437818437,1,1,0,0,0.083537444,Jules Koundé,Sevilla,111.9,44.2
7.349829930005181,56.09372301155789,1,1,0,0,0.1521444,Youssef En-Nesyri,Sevilla,115.9,33.9
25.938388538997557,17.03776779562564,0,0,0,0,0.036086563,Lionel Andrés Messi Cuccittini,Barcelona,95.2,32.4
10.374005976477946,17.386972176915524,0,0,0,0,0.3463066,Frenkie de Jong,Barcelona,110.1,43.1
30.205959676858477,1.138177007488187,0,0,1,0,0.025199624,Joan Jordán Moreno,Sevilla,89.8,40.6
17.821616088334974,53.901716032892,0,0,0,0,0.12810293,Francisco António Machado Mota de Castro Trincão,Barcelona,109.5,54.4
18.33384847761102,30.481389990823935,0,0,1,0,0.10179729,Sergi Roberto Carnicer,Barcelona,104.2,49.3
30.16769795658926,30.47517446214452,0,0,1,0,0.02161511,Lionel Andrés Messi Cuccittini,Barcelona,94.0,55.3
14.003570973148245,46.15733306812952,0,1,1,0,0.057950504,Nemanja Maksimović,Getafe,110.3,50.1
19.72257589667232,26.175289981759928,0,0,1,0,0.052492436,Lionel Andrés Messi Cuccittini,Barcelona,102.3,31.3
23.009780529157588,29.127160978206053,0,1,0,0,0.048669264,Marc Cucurella Saseta,Getafe,99.9,28.8
15.340469353966975,25.896909108749274,0,0,0,0,0.070784174,Mathías Olivera Miramontes,Getafe,106.2,33.3
15.672268502038884,34.60266647756364,0,0,0,0,0.41267076,Antoine Griezmann,Barcelona,107.1,48.9
21.467417171145666,27.161860628307174,0,0,1,0,0.05172727,Jaime Mata Arnaiz,Getafe,100.9,30.2
25.80174412709342,0.6661999701831354,0,0,0,0,0.06679972,Lionel Andrés Messi Cuccittini,Barcelona,94.2,40.3
12.0,0.0,0,0,0,1,0.7835,Jaime Mata Arnaiz,Getafe,108.0,40.0
8.904493247793496,32.619243071192805,1,0,0,0,0.077347964,Gerard Piqué Bernabéu,Barcelona,112.5,35.2
28.287983314474722,40.84295485870446,0,0,0,0,0.009594058,Anssumane Fati,Barcelona,98.6,21.5
18.926436537288264,3.0286985783405855,0,0,1,0,0.13354984,Marc Cucurella Saseta,Getafe,101.1,39.0
15.420765220960991,43.42344994481627,0,1,0,0,0.15459204,Juan Camilo Hernández Suárez,Getafe,108.8,29.4
18.33712082089225,25.866356794094518,0,0,0,0,0.3204304,Juan Camilo Hernández Suárez,Getafe,103.5,48.0
14.44991349455076,4.763641690726187,0,0,1,0,0.1286825,Lionel Andrés Messi Cuccittini,Barcelona,105.6,38.8
19.068822721919677,38.612882974235475,0,0,1,0,0.036768384,Philippe Coutinho Correia,Barcelona,105.1,28.1
31.515869018638856,11.345586345904191,0,0,0,0,0.030897133,David Timor Copoví,Getafe,89.1,46.2
9.48103369891701,52.28402365441688,0,1,0,0,0.15227662,Antoine Griezmann,Barcelona,114.2,47.5
23.15016198647431,23.686064112866653,0,0,1,0,0.03962588,Saúl Ñíguez Esclapez,Atlético Madrid,98.8,30.7
16.200308639035242,52.776429194909525,0,0,0,0,0.12261136,Marcos Llorente Moreno,Atlético Madrid,110.2,52.9
28.643498389686965,28.802030240515695,0,0,0,0,0.024586549,Saúl Ñíguez Esclapez,Atlético Madrid,94.9,26.2
9.585405573057407,66.64443514071402,0,0,0,0,0.17527242,Lionel Andrés Messi Cuccittini,Barcelona,116.2,31.2
36.824584179593934,31.79097858604477,0,0,1,1,0.10752832,Yannick Ferreira Carrasco,Atlético Madrid,88.7,20.6
12.18277472499594,54.35297925009327,1,1,0,0,0.027858607,Clément Lenglet,Barcelona,112.9,49.9
21.420084033448603,37.03038960567865,0,1,1,0,0.03746189,Pedro González López,Barcelona,102.9,27.1
6.551335741663674,31.263731694377448,1,0,0,0,0.20700896,Clément Lenglet,Barcelona,114.4,43.4
18.041341413542394,37.5685920288275,0,0,0,0,0.04496801,Saúl Ñíguez Esclapez,Atlético Madrid,105.7,29.0
23.522754940695183,37.74680538727468,0,1,0,0,0.049011447,Ousmane Dembélé,Barcelona,101.4,54.4
33.344414824674914,5.3344400370317295,0,1,1,0,0.018691551,Miralem Pjanić,Barcelona,86.8,36.9
25.979414927977114,8.410808881022684,0,0,0,0,0.037845716,João Félix Sequeira,Atlético Madrid,94.3,43.8
11.013627921806693,57.6086067933662,1,0,0,0,0.049725365,Saúl Ñíguez Esclapez,Atlético Madrid,114.1,49.3
20.322647465327936,58.891191171454864,0,0,1,0,0.014155507,Yannick Ferreira Carrasco,Atlético Madrid,109.5,22.6
21.003809178337153,1.091216225262594,0,1,0,0,0.076766945,Lionel Andrés Messi Cuccittini,Barcelona,99.0,39.6
27.397992627198082,10.940816595891157,0,0,0,0,0.059487686,Lionel Andrés Messi Cuccittini,Barcelona,93.1,45.2
11.142710621747302,21.037511025421807,1,1,0,0,0.05838845,Antoine Griezmann,Barcelona,109.6,44.0
27.5530397597071,6.041659323742585,0,0,1,0,0.03224117,Ángel Martín Correa,Atlético Madrid,92.6,42.9
17.487424052730006,13.559451870534048,0,0,0,0,0.08964235,Yannick Ferreira Carrasco,Atlético Madrid,103.0,35.9
27.87723085243583,38.884496433714595,0,0,0,0,0.01871808,Francisco António Machado Mota de Castro Trincão,Barcelona,98.3,57.5
21.973848092675983,32.1712171285446,0,0,0,0,0.04672806,Martin Braithwaite Christensen,Barcelona,101.4,51.7
32.14031735997639,5.35582504285519,0,0,1,0,0.026620906,Sergi Roberto Carnicer,Barcelona,88.0,43.0
25.739075352467495,45.31480880738911,0,0,0,0,0.022515863,Gonçalo Manuel Ganchinho Guedes,Valencia,101.9,21.7
28.077749197540747,22.180344302017236,0,0,0,0,0.024988044,Lionel Andrés Messi Cuccittini,Barcelona,94.0,50.6
29.904681907687966,14.129180579464608,0,0,0,0,0.027199345,Gonçalo Manuel Ganchinho Guedes,Valencia,91.0,47.3
14.534441853748634,49.18491612511841,0,0,1,0,0.15781964,José Luis Gayà Peña,Valencia,110.5,29.0
22.69206909913682,11.9536781881956,0,0,1,0,0.06508526,Carlos Soler Barragán,Valencia,97.8,35.3
6.300793600809342,0.9093804491991548,1,0,0,1,0.22057752,Mouctar Diakhaby,Valencia,113.7,39.9
27.59855068658497,20.799028408841497,0,0,0,0,0.01624422,Philippe Coutinho Correia,Barcelona,94.2,30.2
12.822246293064259,35.79740302797833,1,0,0,0,0.030817557,Gabriel Armando de Abreu,Valencia,109.6,32.5
21.958369702689684,4.178568968889471,0,0,0,0,0.036864728,Denis Cheryshev,Valencia,98.1,41.6
15.11720873706519,57.15091104091421,0,1,0,0,0.08293867,Antoine Griezmann,Barcelona,111.8,52.7
26.122786987609107,11.481991354748105,0,0,1,0,0.033650175,Lionel Andrés Messi Cuccittini,Barcelona,94.4,34.8
7.368174807915455,7.800187884181701,1,0,1,0,0.21967192,Maximiliano Gómez González,Valencia,112.7,39.0
11.810588469674148,2.4263358316023584,0,0,0,0,0.7835,Lionel Andrés Messi Cuccittini,Barcelona,108.2,40.5
3.3286633954186438,57.26477372789242,1,1,0,1,0.83608377,Lionel Andrés Messi Cuccittini,Barcelona,118.2,42.8
13.503332921912278,1.273030020056699,0,0,0,0,0.20238984,Denis Cheryshev,Valencia,106.5,40.3
22.492887764802457,23.03135286975075,0,0,1,0,0.04837009,Lionel Andrés Messi Cuccittini,Barcelona,99.3,31.2
13.605881081355964,24.304549265936714,0,0,0,1,0.055896245,Ronald Federico Araújo da Silva,Barcelona,107.6,34.4
4.081666326391708,59.036243467926546,1,0,0,0,0.2988362,Martin Braithwaite Christensen,Barcelona,117.9,43.5
19.342440383777845,23.782030423221364,0,0,0,0,0.057187174,Uroš Račić,Valencia,102.3,47.8
23.12941849679754,51.49494026770438,0,0,0,0,0.018202478,Sergino Dest,Barcelona,105.6,58.1
16.281584689458214,25.46334506187161,0,0,1,0,0.054206222,Philippe Coutinho Correia,Barcelona,105.3,33.0
25.593163149560073,11.266027670726288,0,1,1,0,0.037506588,Jordi Alba Ramos,Barcelona,94.9,35.0
29.45929394944828,29.26240192674739,0,0,0,0,0.023462815,Philippe Coutinho Correia,Barcelona,94.3,25.6
6.200806399171,0.9240453527727189,0,0,1,1,0.5974063,Maximiliano Gómez González,Valencia,113.8,39.9
31.834729463276418,12.333592861435372,0,0,0,0,0.018460058,Óscar Mingueza García,Barcelona,88.9,33.2
15.508062419270825,35.022287379849416,0,0,0,0,0.08993374,Philippe Coutinho Correia,Barcelona,107.3,31.1
23.957671005337723,39.070657518996725,0,0,0,0,0.030860003,Pedro González López,Barcelona,101.4,55.1
20.00399960007998,1.1457628381750993,0,0,1,0,0.04318942,Lionel Andrés Messi Cuccittini,Barcelona,100.0,40.4
9.674709297958257,60.25511870305778,0,0,0,0,0.048609655,Óscar Mingueza García,Barcelona,115.2,31.6
19.632880583347923,41.076110677247065,0,1,1,0,0.07771912,Philippe Coutinho Correia,Barcelona,105.2,27.1
24.010206163213176,1.6706532713999747,0,0,0,0,0.071193315,Lionel Andrés Messi Cuccittini,Barcelona,96.0,39.3
20.05517389602992,34.64094751191629,0,0,1,0,0.038734686,Francisco António Machado Mota de Castro Trincão,Barcelona,103.5,51.4
20.961154548354443,4.377740928740089,0,0,1,0,0.082155265,Lionel Andrés Messi Cuccittini,Barcelona,99.1,41.6
27.62607463973121,34.38034472384487,0,0,0,0,0.02903015,Lionel Andrés Messi Cuccittini,Barcelona,97.2,55.6
20.662042493422575,27.061106137473228,0,0,1,0,0.04978775,Miralem Pjanić,Barcelona,101.6,30.6
20.800961516237653,0.5509039792185808,0,1,1,0,0.049855277,Jordi Alba Ramos,Barcelona,99.2,39.8
18.4967564724197,10.277140581412409,0,0,0,0,0.06688733,Antoine Griezmann,Barcelona,101.8,43.3
14.173919711921611,57.09475707701209,0,0,0,1,0.080978274,Lionel Andrés Messi Cuccittini,Barcelona,112.3,28.1
18.29371476764629,25.584534544036995,0,0,1,0,0.06897262,Yangel Clemente Herrera Ravelo,Granada,103.5,47.9
21.51139233057684,1.8647852593390144,0,0,0,0,0.04477437,Lionel Andrés Messi Cuccittini,Barcelona,98.5,40.7
18.49810801136159,8.39292518739251,0,1,1,0,0.08644311,Lionel Andrés Messi Cuccittini,Barcelona,101.7,42.7
12.800390619039725,45.949566856435816,0,0,1,0,0.34449932,Lionel Andrés Messi Cuccittini,Barcelona,111.1,49.2
9.500526301210897,0.603091194380541,1,0,0,0,0.06895016,Samuel Yves Umtiti,Barcelona,110.5,39.9
26.51358142537518,15.084539645138415,0,1,0,0,0.032587416,Yan Brice Eteki,Granada,94.4,33.1
14.224275025462635,21.876208111630717,0,1,0,0,0.110251695,Antoine Griezmann,Barcelona,106.8,34.7
15.226621424334423,33.48134065512051,0,0,1,0,0.09141455,Sergi Roberto Carnicer,Barcelona,107.3,48.4
11.880235687897779,44.31793960682735,0,0,0,1,0.2860311,Darwin Daniel Machís Marcano,Granada,111.5,31.7
17.90670265570968,42.51044707800084,0,0,0,0,0.053696465,Ousmane Dembélé,Barcelona,106.8,52.1
26.2373779177722,3.05869757409582,0,0,0,0,0.031419158,Lionel Andrés Messi Cuccittini,Barcelona,93.8,41.4
8.720665112249176,26.56505117707799,1,1,0,0,0.059971746,Samuel Yves Umtiti,Barcelona,112.2,36.1
28.07863956818421,4.289153328819022,0,0,0,0,0.050268207,Lionel Andrés Messi Cuccittini,Barcelona,92.0,37.9
11.194641575325226,41.378515295882636,1,0,0,1,0.11818707,Jorge Molina Vidal,Granada,111.6,32.6
25.84279396659735,36.02737338510361,0,0,1,0,0.02989931,Luis Javier Suárez Charris,Granada,99.1,55.2
26.748644825486018,35.41317607677715,0,0,0,0,0.024233807,Francisco António Machado Mota de Castro Trincão,Barcelona,98.2,55.5
17.463103962354463,20.09523119190481,1,0,1,0,0.026385948,Gerard Piqué Bernabéu,Barcelona,103.6,46.0
10.466135867644752,44.225779835071926,1,1,0,0,0.043142196,Gerard Piqué Bernabéu,Barcelona,112.5,32.7
22.84491190615538,46.24150985846518,0,1,0,0,0.03223021,Thomas Lemar,Atlético Madrid,104.2,23.5
28.504736448527282,40.7321066997092,0,0,0,0,0.011349107,Luis Alberto Suárez Díaz,Atlético Madrid,98.4,21.4
8.827797007181347,4.548042409125435,0,0,0,0,0.12975436,Ángel Martín Correa,Atlético Madrid,111.2,40.7
26.86000744601535,36.8272351224455,0,0,0,0,0.01912897,Antoine Griezmann,Barcelona,98.5,23.9
18.208239892971534,25.01689347810003,0,0,1,0,0.11268436,Marcos Llorente Moreno,Atlético Madrid,103.5,47.7
12.317873193047571,82.06724168582792,0,0,1,0,0.010014265,Luis Alberto Suárez Díaz,Atlético Madrid,118.3,27.8
16.977926846349646,66.75709721404752,0,1,1,0,0.015683703,Yannick Ferreira Carrasco,Atlético Madrid,113.3,24.4
17.810109488714556,12.319445256636591,0,1,1,0,0.11183241,Lionel Andrés Messi Cuccittini,Barcelona,102.6,43.8
9.104943712072032,51.24191434741504,1,1,0,0,0.05205782,Moriba Kourouma Kourouma,Barcelona,114.3,32.9
13.640014662748722,36.95390899254759,0,0,0,0,0.08884963,Yannick Ferreira Carrasco,Atlético Madrid,109.1,31.8
11.80169479354554,0.9710219310791807,0,0,0,0,0.099288896,Felipe Augusto de Almeida Monteiro,Atlético Madrid,108.2,40.2
9.93680028983173,20.623531383325236,1,0,0,0,0.09788224,Clément Lenglet,Barcelona,110.7,36.5
26.529417634015267,28.110599422147246,0,0,0,0,0.017875105,Luis Alberto Suárez Díaz,Atlético Madrid,96.6,52.5
19.116746585127917,39.26831897993653,0,0,0,0,0.037850484,Yannick Ferreira Carrasco,Atlético Madrid,105.2,27.9
8.71435597161374,3.289242678491825,0,1,0,0,0.07351296,Moriba Kourouma Kourouma,Barcelona,111.3,39.5
8.74757109145161,10.539183728628245,1,1,0,0,0.08341414,Gerard Piqué Bernabéu,Barcelona,111.4,38.4
28.99275771636772,44.44103451916783,0,0,0,0,0.010816168,Lionel Andrés Messi Cuccittini,Barcelona,99.3,60.3
10.890362712049582,7.386043151267264,1,1,0,0,0.041826356,Gerard Piqué Bernabéu,Barcelona,109.2,38.6
11.920570456148484,49.763641690726175,0,1,0,0,0.094216816,Antoine Griezmann,Barcelona,112.3,30.9
32.572534442379514,14.036243467926479,0,0,0,0,0.029000422,Moriba Kourouma Kourouma,Barcelona,88.4,32.1
7.151223671512452,20.4622715234222,1,1,0,0,0.19536367,Ousmane Dembélé,Barcelona,113.3,42.5
28.112808468738944,9.830886466217885,0,0,0,0,0.055833194,Lionel Andrés Messi Cuccittini,Barcelona,92.3,35.2
13.788400922514542,23.962488974578196,0,0,0,0,0.092869855,Pedro González López,Barcelona,107.4,45.6
14.808443537387712,1.93493230955277,0,0,1,0,0.2808055,Pedro González López,Barcelona,105.2,39.5
22.085742007005337,20.40422845905544,0,0,0,0,0.09009651,Lionel Andrés Messi Cuccittini,Barcelona,99.3,47.7
26.23833073958784,43.919075813339305,0,0,0,0,0.016432509,José Luis Morales Nogales,Levante UD,101.1,21.8
28.827764394763605,29.054604099077146,0,0,0,0,0.030152528,Clément Lenglet,Barcelona,94.8,26.0
23.742156599601476,37.64216129953216,0,0,0,0,0.018008176,José Luis Morales Nogales,Levante UD,101.2,54.5
14.705441169852746,19.051008731321225,0,0,1,1,0.17742667,Lionel Andrés Messi Cuccittini,Barcelona,106.1,44.8
14.873466307488643,41.72951207681645,0,0,0,0,0.12802587,Jordi Alba Ramos,Barcelona,108.9,30.1
19.949185447030167,4.024228468272701,0,0,1,0,0.08561085,Lionel Andrés Messi Cuccittini,Barcelona,100.1,41.4
14.549914089093443,60.79240352885731,0,0,1,0,0.043615576,Enis Bardhi,Levante UD,112.9,27.3
